timestamp,symbol,type,price
2025-02-01 17:23:18.462489,BTCUSDT,SELL,101904.6
2025-02-01 17:23:32.544144,XRPUSDT,SELL,2.9733
2025-02-01 17:23:33.554632,XRPUSDT,SELL,2.973
2025-02-01 17:23:47.530674,LINKUSDT,SELL,24.495
2025-02-01 17:23:50.380153,LTCUSDT,SELL,121.45
2025-02-01 17:23:51.402607,LTCUSDT,SELL,121.41
2025-02-01 17:23:52.351418,LTCUSDT,SELL,121.41
2025-02-01 17:23:55.263989,BCHUSDT,SELL,418.8
2025-02-01 17:23:56.292568,BCHUSDT,SELL,418.8
2025-02-01 17:24:02.253120,FILUSDT,SELL,4.655
2025-02-01 17:24:03.193890,FILUSDT,SELL,4.655
2025-02-01 17:24:19.368640,ATOMUSDT,SELL,6.133
2025-02-01 17:24:28.162922,BTCUSDT,SELL,101969.0
2025-02-01 17:24:29.126096,BTCUSDT,SELL,101969.0
2025-02-01 17:24:41.985645,XRPUSDT,SELL,2.9773
2025-02-01 17:24:52.761345,LINKUSDT,SELL,24.543
2025-02-01 17:24:55.245029,LTCUSDT,SELL,121.4
2025-02-01 17:24:56.102908,LTCUSDT,SELL,121.39
2025-02-01 17:24:56.973071,LTCUSDT,SELL,121.39
2025-02-01 17:24:59.337824,BCHUSDT,SELL,419.57
2025-02-01 17:25:23.795977,BTCUSDT,SELL,101997.0
2025-02-01 17:25:24.551056,BTCUSDT,SELL,101997.0
2025-02-01 17:25:36.284576,XRPUSDT,SELL,2.9794
2025-02-01 17:25:49.843139,LTCUSDT,SELL,121.6
2025-02-01 17:25:50.558614,LTCUSDT,SELL,121.59
2025-02-01 17:26:17.453638,BTCUSDT,SELL,102014.9
2025-02-01 17:26:18.217183,BTCUSDT,SELL,102022.4
2025-02-01 17:26:29.924669,XRPUSDT,SELL,2.98
2025-02-01 17:26:43.948838,LTCUSDT,SELL,121.44
2025-02-01 17:26:44.673630,LTCUSDT,SELL,121.4
2025-02-01 17:27:10.715996,BTCUSDT,SELL,102022.3
2025-02-01 17:27:11.424119,BTCUSDT,SELL,102022.3
2025-02-01 17:27:23.098239,XRPUSDT,SELL,2.9801
2025-02-01 17:27:36.471012,LTCUSDT,SELL,121.42
2025-02-01 17:27:37.180470,LTCUSDT,SELL,121.42
2025-02-01 17:28:04.668121,BTCUSDT,SELL,102005.0
2025-02-01 17:28:05.358854,BTCUSDT,SELL,102005.0
2025-02-01 17:28:17.918419,XRPUSDT,SELL,2.9796
2025-02-01 17:28:31.823376,LTCUSDT,SELL,121.45
2025-02-01 17:28:32.537922,LTCUSDT,SELL,121.38
2025-02-01 17:28:58.534992,BTCUSDT,BUY,102071.1
2025-02-01 17:29:00.003037,BTCUSDT,SELL,102071.1
2025-02-01 17:29:00.701564,BTCUSDT,SELL,102071.0
2025-02-01 17:29:14.225673,XRPUSDT,SELL,2.981
2025-02-01 17:29:31.426424,LTCUSDT,SELL,121.4
2025-02-01 17:29:32.401165,LTCUSDT,SELL,121.4
2025-02-01 17:30:07.043202,BTCUSDT,SELL,102055.7
2025-02-01 17:30:07.988884,BTCUSDT,SELL,102055.8
2025-02-01 17:30:22.220227,XRPUSDT,SELL,2.9794
2025-02-01 17:30:35.622767,LTCUSDT,SELL,121.41
2025-02-01 17:30:36.426665,LTCUSDT,SELL,121.43
2025-02-01 17:31:01.102906,BTCUSDT,BUY,102086.4
2025-02-01 17:31:02.594575,BTCUSDT,SELL,102076.7
2025-02-01 17:31:03.356142,BTCUSDT,SELL,102090.5
2025-02-01 17:31:15.136376,XRPUSDT,SELL,2.9811
2025-02-01 17:31:28.437807,LTCUSDT,SELL,121.52
2025-02-01 17:31:29.353547,LTCUSDT,SELL,121.52
2025-02-01 17:31:30.951327,BCHUSDT,BUY,421.21
2025-02-01 17:31:48.754139,ATOMUSDT,BUY,6.163
2025-02-01 17:31:54.510666,BTCUSDT,BUY,102105.9
2025-02-01 17:31:56.030822,BTCUSDT,SELL,102109.9
2025-02-01 17:31:56.761732,BTCUSDT,SELL,102107.3
2025-02-01 17:32:17.441945,XRPUSDT,SELL,2.9829
2025-02-01 17:32:27.410973,DOTUSDT,BUY,6.312
2025-02-01 17:32:36.336595,LTCUSDT,SELL,121.77
2025-02-01 17:32:37.358719,LTCUSDT,SELL,121.77
2025-02-01 17:33:07.931608,BTCUSDT,BUY,102110.6
2025-02-01 17:33:09.695678,BTCUSDT,SELL,102110.6
2025-02-01 17:33:10.595041,BTCUSDT,SELL,102110.6
2025-02-01 17:33:28.461126,XRPUSDT,SELL,2.9833
2025-02-01 17:33:37.196173,DOTUSDT,BUY,6.31
2025-02-01 17:33:45.893461,LTCUSDT,SELL,121.82
2025-02-01 17:33:46.975560,LTCUSDT,SELL,121.84
2025-02-01 17:33:52.941975,AVAXUSDT,BUY,33.837
2025-02-01 17:34:01.152472,XLMUSDT,BUY,0.40706
2025-02-01 17:34:18.556434,BTCUSDT,BUY,102096.9
2025-02-01 17:34:20.169183,BTCUSDT,SELL,102096.9
2025-02-01 17:34:21.042357,BTCUSDT,SELL,102096.9
2025-02-01 17:34:36.918867,XRPUSDT,SELL,2.9836
2025-02-01 17:34:53.353427,LTCUSDT,SELL,122.1
2025-02-01 17:35:22.360693,BTCUSDT,SELL,102081.7
2025-02-01 17:35:23.219857,BTCUSDT,SELL,102081.7
2025-02-01 17:35:37.138785,XRPUSDT,SELL,2.9819
2025-02-01 17:35:51.590830,LTCUSDT,SELL,121.9
2025-02-01 17:35:52.388243,LTCUSDT,SELL,121.9
2025-02-01 17:36:22.841125,BTCUSDT,SELL,102044.6
2025-02-01 17:36:23.644048,BTCUSDT,SELL,102042.4
2025-02-01 17:36:35.672010,XRPUSDT,SELL,2.9784
2025-02-01 17:36:50.285822,LTCUSDT,SELL,121.94
2025-02-01 17:36:51.043274,LTCUSDT,SELL,121.94
2025-02-01 17:37:19.257589,BTCUSDT,SELL,102051.1
2025-02-01 17:37:20.026818,BTCUSDT,SELL,102051.1
2025-02-01 17:37:32.963770,XRPUSDT,SELL,2.98
2025-02-01 17:37:47.699185,LTCUSDT,SELL,122.01
2025-02-01 17:37:48.464394,LTCUSDT,SELL,122.01
2025-02-01 17:38:20.013679,BTCUSDT,SELL,102036.7
2025-02-01 17:38:20.780546,BTCUSDT,SELL,102036.7
2025-02-01 17:38:32.911527,XRPUSDT,SELL,2.9786
2025-02-01 17:38:43.957548,LINKUSDT,SELL,24.524
2025-02-01 17:38:47.967465,LTCUSDT,SELL,122.04
2025-02-01 17:38:57.483535,FILUSDT,SELL,4.652
2025-02-01 17:38:58.256431,FILUSDT,SELL,4.652
2025-02-01 17:39:19.419462,BTCUSDT,SELL,102026.5
2025-02-01 17:39:20.243954,BTCUSDT,SELL,102033.4
2025-02-01 17:39:33.411152,XRPUSDT,SELL,2.9803
2025-02-01 17:39:46.880174,LTCUSDT,BUY,122.27
2025-02-01 17:39:48.878155,LTCUSDT,SELL,122.28
2025-02-01 17:39:50.338477,BCHUSDT,BUY,422.01
2025-02-01 17:40:18.738745,BTCUSDT,SELL,102043.7
2025-02-01 17:40:19.504485,BTCUSDT,SELL,102048.6
2025-02-01 17:40:32.041787,XRPUSDT,SELL,2.9817
2025-02-01 17:40:45.502597,LTCUSDT,BUY,122.44
2025-02-01 17:40:48.975651,BCHUSDT,BUY,422.14
2025-02-01 17:40:52.190528,AVAXUSDT,BUY,33.868
2025-02-01 17:41:19.001507,BTCUSDT,SELL,102060.2
2025-02-01 17:41:19.907188,BTCUSDT,SELL,102060.2
2025-02-01 17:41:33.694635,XRPUSDT,SELL,2.9816
2025-02-01 17:41:51.869143,LTCUSDT,BUY,122.46
2025-02-01 17:43:02.262995,BTCUSDT,SELL,101998.2
2025-02-01 17:43:04.497041,BTCUSDT,SELL,101998.1
2025-02-01 17:43:26.659941,XRPUSDT,SELL,2.9782
2025-02-01 17:43:47.051066,LTCUSDT,SELL,122.41
2025-02-01 17:44:18.336362,BTCUSDT,SELL,101989.1
2025-02-01 17:44:19.123584,BTCUSDT,SELL,102000.0
2025-02-01 17:44:34.656828,XRPUSDT,SELL,2.9783
2025-02-01 17:44:53.138017,LTCUSDT,SELL,122.41
2025-02-01 17:45:37.020811,BTCUSDT,SELL,101994.4
2025-02-01 17:45:37.883841,BTCUSDT,SELL,101994.5
2025-02-01 17:45:48.597338,XRPUSDT,SELL,2.9751
2025-02-01 17:45:51.179941,XRPUSDT,SELL,2.9739
2025-02-01 17:45:51.949029,SOLUSDT,SELL,226.67
2025-02-01 17:45:55.396153,DOGEUSDT,SELL,0.32243
2025-02-01 17:46:02.964686,LINKUSDT,SELL,24.526
2025-02-01 17:46:07.443086,LTCUSDT,SELL,122.32
2025-02-01 17:46:15.817339,FILUSDT,SELL,4.646
2025-02-01 17:46:16.596152,FILUSDT,SELL,4.648
2025-02-01 17:46:17.352588,FILUSDT,SELL,4.646
2025-02-01 17:46:19.001919,XLMUSDT,SELL,0.40582
2025-02-01 17:46:22.315594,TRXUSDT,SELL,0.25362
2025-02-01 17:46:25.647842,NEARUSDT,SELL,4.46
2025-02-01 17:46:32.482563,SANDUSDT,SELL,0.51312
2025-02-01 17:46:35.531499,BTCUSDT,SELL,101880.0
2025-02-01 17:46:37.008894,BTCUSDT,SELL,101880.0
2025-02-01 17:46:37.794203,BTCUSDT,SELL,101880.0
2025-02-01 17:46:38.566992,ETHUSDT,SELL,3242.46
2025-02-01 17:46:41.496871,BNBUSDT,SELL,668.83
2025-02-01 17:46:42.193433,BNBUSDT,SELL,668.83
2025-02-01 17:46:43.056491,BNBUSDT,SELL,668.83
2025-02-01 17:46:47.873858,XRPUSDT,SELL,2.9703
2025-02-01 17:46:49.449653,XRPUSDT,SELL,2.9703
2025-02-01 17:46:50.222826,XRPUSDT,SELL,2.9697
2025-02-01 17:46:51.131336,SOLUSDT,SELL,226.43
2025-02-01 17:46:52.849700,SOLUSDT,SELL,226.39
2025-02-01 17:46:54.681434,DOGEUSDT,SELL,0.32195
